0	0	1703
0	1	1910
0	2	427
0	3	2333
0	4	2436
0	5	2125
0	6	2525
0	7	227
0	8	950
0	9	1475
0	10	652
0	11	1329
0	12	212
0	13	630
0	14	2455
0	15	721
0	16	971
0	17	802
0	18	21
0	19	873
1	0	242
1	1	2575
1	2	212
1	3	1370
1	4	42
1	5	228
1	6	693
1	7	219
1	8	1689
1	9	105
1	10	22
1	11	79
1	12	991
1	13	540
1	14	60
1	15	1394
1	16	109
1	17	47
1	18	162
1	19	186
2	0	69
2	1	1254
2	2	1273
2	3	492
2	4	1530
2	5	1426
2	6	654
2	7	2567
2	8	414
2	9	379
2	10	239
2	11	1537
2	12	1739
2	13	1414
2	14	2214
2	15	183
2	16	470
2	17	186
2	18	22
2	19	96
3	0	61
3	1	1345
3	2	715
3	3	654
3	4	65
3	5	1220
3	6	1049
3	7	520
3	8	1465
3	9	148
3	10	384
3	11	44
3	12	1273
3	13	1335
3	14	816
3	15	571
3	16	1487
3	17	451
3	18	118
3	19	110
4	0	2098
4	1	927
4	2	105
4	3	2504
4	4	171
4	5	1310
4	6	1621
4	7	1512
4	8	375
4	9	1413
4	10	815
4	11	736
4	12	2102
4	13	1990
4	14	65
4	15	1029
4	16	323
4	17	2043
4	18	1721
4	19	1463
5	0	2367
5	1	219
5	2	2458
5	3	139
5	4	55
5	5	2361
5	6	69
5	7	1780
5	8	1061
5	9	2075
5	10	2590
5	11	2247
5	12	1740
5	13	1441
5	14	293
5	15	183
5	16	1388
5	17	267
5	18	239
5	19	30
6	0	69
6	1	67
6	2	110
6	3	98
6	4	111
6	5	224
6	6	2072
6	7	42
6	8	58
6	9	2290
6	10	1057
6	11	1194
6	12	2367
6	13	2053
6	14	231
6	15	213
6	16	683
6	17	79
6	18	38
6	19	236
7	0	69
7	1	1561
7	2	2113
7	3	371
7	4	869
7	5	1340
7	6	2518
7	7	1747
7	8	1509
7	9	281
7	10	2167
7	11	1429
7	12	1954
7	13	2127
7	14	1235
7	15	904
7	16	118
7	17	2263
7	18	1333
7	19	784
8	0	67
8	1	1838
8	2	110
8	3	42
8	4	65
8	5	2153
8	6	259
8	7	125
8	8	504
8	9	419
8	10	150
8	11	518
8	12	799
8	13	387
8	14	73
8	15	450
8	16	623
8	17	239
8	18	874
8	19	193
9	0	219
9	1	148
9	2	2032
9	3	69
9	4	110
9	5	118
9	6	1116
9	7	102
9	8	2506
9	9	1640
9	10	239
9	11	1011
9	12	760
9	13	1086
9	14	183
9	15	65
9	16	186
9	17	1151
9	18	471
9	19	1170
10	0	760
10	1	231
10	2	1265
10	3	1949
10	4	52
10	5	1985
10	6	1666
10	7	44
10	8	85
10	9	1586
10	10	1596
10	11	1334
10	12	421
10	13	2468
10	14	2552
10	15	1235
10	16	1192
10	17	178
10	18	519
10	19	369
11	0	55
11	1	695
11	2	2134
11	3	2165
11	4	205
11	5	2527
11	6	643
11	7	1827
11	8	359
11	9	263
11	10	231
11	11	186
11	12	1939
11	13	1548
11	14	770
11	15	1021
11	16	1182
11	17	415
11	18	42
11	19	1271
12	0	421
12	1	60
12	2	87
12	3	574
12	4	2453
12	5	189
12	6	1558
12	7	110
12	8	2552
12	9	2189
12	10	2037
12	11	205
12	12	1768
12	13	240
12	14	1317
12	15	314
12	16	68
12	17	521
12	18	69
12	19	55
13	0	1580
13	1	426
13	2	55
13	3	102
13	4	44
13	5	329
13	6	60
13	7	2230
13	8	2522
13	9	1699
13	10	255
13	11	69
13	12	210
13	13	1086
13	14	1011
13	15	1338
13	16	933
13	17	148
13	18	444
13	19	485
14	0	102
14	1	69
14	2	1693
14	3	1411
14	4	1232
14	5	1755
14	6	1718
14	7	1624
14	8	617
14	9	574
14	10	491
14	11	1853
14	12	2003
14	13	189
14	14	2369
14	15	2399
14	16	2476
14	17	1073
14	18	421
14	19	131
15	0	206
15	1	215
15	2	2018
15	3	2166
15	4	219
15	5	2002
15	6	162
15	7	1524
15	8	1334
15	9	1151
15	10	266
15	11	275
15	12	369
15	13	371
15	14	81
15	15	225
15	16	65
15	17	466
15	18	51
15	19	52
16	0	2111
16	1	724
16	2	186
16	3	52
16	4	2561
16	5	37
16	6	159
16	7	669
16	8	353
16	9	219
16	10	239
16	11	179
16	12	166
16	13	162
16	14	38
16	15	742
16	16	154
16	17	510
16	18	323
16	19	835
17	0	241
17	1	218
17	2	1746
17	3	326
17	4	485
17	5	299
17	6	1379
17	7	55
17	8	1277
17	9	1011
17	10	2527
17	11	2598
17	12	62
17	13	239
17	14	148
17	15	60
17	16	885
17	17	102
17	18	32
17	19	110
18	0	1246
18	1	213
18	2	118
18	3	814
18	4	2033
18	5	1327
18	6	273
18	7	1508
18	8	1678
18	9	474
18	10	1618
18	11	443
18	12	52
18	13	1491
18	14	1216
18	15	111
18	16	697
18	17	760
18	18	601
18	19	214
19	0	239
19	1	118
19	2	52
19	3	542
19	4	219
19	5	38
19	6	67
19	7	911
19	8	1596
19	9	1717
19	10	167
19	11	2018
19	12	835
19	13	1261
19	14	1153
19	15	1429
19	16	18
19	17	1133
19	18	907
19	19	162
20	0	1174
20	1	87
20	2	853
20	3	1740
20	4	2374
20	5	1032
20	6	55
20	7	845
20	8	711
20	9	1321
20	10	1478
20	11	1394
20	12	1329
20	13	2086
20	14	0
20	15	206
20	16	794
20	17	114
20	18	35
20	19	975
21	0	42
21	1	60
21	2	109
21	3	242
21	4	212
21	5	2080
21	6	630
21	7	2149
21	8	224
21	9	1071
21	10	54
21	11	1967
21	12	1712
21	13	385
21	14	0
21	15	95
21	16	1222
21	17	51
21	18	1303
21	19	213
22	0	98
22	1	171
22	2	1017
22	3	2444
22	4	1568
22	5	480
22	6	681
22	7	105
22	8	1211
22	9	186
22	10	213
22	11	1954
22	12	162
22	13	1893
22	14	150
22	15	110
